DATE,Open,High,Low,Close,Volume
1958-09-23,524.01,528.62,520.87,525.89,3950
1958-09-22,526.48,528.39,522.19,524.01,3490
1958-09-19,522.34,527.74,521.05,526.48,3880
1958-09-18,525.89,526.77,520.52,522.34,3460
1958-09-17,526.57,529.45,522.43,525.89,3790
1958-09-16,523.4,529.09,522.72,526.57,3940
1958-09-15,519.43,524.57,517.47,523.4,3040
1958-09-12,520.43,523.57,517.06,519.43,3100
1958-09-11,516.2,521.72,515.32,520.43,3300
1958-09-10,518.64,520.43,514.59,516.2,2820
1958-09-09,515.23,521.31,515.23,518.64,3480
1958-09-08,512.77,517.47,511.77,515.23,3030
1958-09-05,513.44,515.35,510.45,512.77,2520
1958-09-04,513.71,516.59,511.07,513.44,3100
1958-09-03,511.77,516.03,510.15,513.71,3240
1958-09-02,508.63,513.09,508.39,511.77,2930
1958-09-01,            na,            na,            na,            na,            na
1958-08-29,507.72,510.18,505.6,508.63,2260
1958-08-28,510.24,510.24,505.49,507.72,2540
1958-08-27,509.63,513.33,508.19,510.39,3250
1958-08-26,508.28,510.95,506.72,509.63,2910
1958-08-25,508.28,510.62,505.37,508.28,2610
1958-08-22,507.1,509.66,505.54,508.28,2660
1958-08-21,503.96,508.89,503.05,507.1,2500
1958-08-20,503.64,506.51,501.73,503.96,2460
1958-08-19,502.67,506.13,501.26,503.64,2250
1958-08-18,505.75,505.75,499.82,502.67,2390
1958-08-15,510.3,510.36,504.66,506.13,2960
1958-08-14,509.22,512,507.48,510.3,3370
1958-08-13,508.19,511.24,505.31,509.22,2790
1958-08-12,512.42,512.47,506.78,508.19,2600
1958-08-11,510.13,514.44,508.69,512.42,2870
1958-08-08,506.6,513.47,506.6,510.13,3650
1958-08-07,503.11,507.84,501.46,506.1,3200
1958-08-06,506.95,508.51,500.32,503.11,3440
1958-08-05,510.33,511.01,503.49,506.95,4210
1958-08-04,505.43,512.27,505.22,510.33,4000
1958-08-01,502.99,507.39,501.64,505.43,3380
1958-07-31,504.37,508.39,501.49,502.99,4440
1958-07-30,501.38,505.1,497.38,504.37,3680
1958-07-29,502.81,504.52,498.73,501.38,3310
1958-07-28,501.76,504.43,498.67,502.81,3940
1958-07-25,497.12,502.64,496.71,501.76,4430
1958-07-24,494.06,498.5,492.42,497.12,3740
1958-07-23,494.89,497.21,490.86,494.06,3550
1958-07-22,493.36,496.74,490.01,494.89,3420
1958-07-21,487.1,494.36,487.1,493.36,3440
1958-07-18,485.7,489.89,483.43,486.55,3350
1958-07-17,481,487.6,478,485.7,3180
1958-07-16,478.88,485.87,478.88,481,3240
1958-07-15,476.89,479.82,472.07,478.82,3090
1958-07-14,482.55,482.55,475.74,476.89,2540
1958-07-11,478.97,484.23,478.94,482.85,2400
1958-07-10,477.59,480.35,475.01,478.97,2510
1958-07-09,480,482.79,476.92,477.59,2630
1958-07-08,481.85,482.99,478.12,480,2430
1958-07-07,480.17,483.76,478.88,481.85,2510
1958-07-04,            na,            na,            na,            na,            na
1958-07-03,480.15,482.26,478.03,480.17,2630
1958-07-02,478.82,481.61,476.86,480.15,2370
1958-07-01,478.18,480.64,476.83,478.82,2600
1958-06-30,475.42,479.59,474.33,478.18,2820
1958-06-27,474.01,478.09,473.22,475.42,2800
1958-06-26,471.54,475.68,470.07,474.01,2910
1958-06-25,470.43,473.39,468.05,471.54,2720
1958-06-24,471.66,472.42,467.37,470.43,2560
1958-06-23,473.6,474.6,469.46,471.66,2340
1958-06-20,471.57,475.36,470.81,473.6,2590
1958-06-19,476.65,478.03,470.93,471.57,2690
1958-06-18,478.97,479.7,474.21,476.65,2640
1958-06-17,476.56,482.11,475.36,478.97,2950
1958-06-16,474.77,477.97,473.16,476.56,2870
1958-06-13,471.57,476.56,471.57,474.77,3100
1958-06-12,467.93,472.98,467.23,471.42,2760
1958-06-11,468.19,470.04,465.58,467.93,2570
1958-06-10,469.46,470.37,466.32,468.19,2390
1958-06-09,469.6,471.6,467.17,469.46,2380
1958-06-06,468.55,471.75,467.49,469.6,2680
1958-06-05,468.58,469.84,465.38,468.55,2600
1958-06-04,468.14,470.69,466.37,468.58,2690
1958-06-03,466.11,469.66,465.35,468.14,2780
1958-06-02,462.7,468.61,462.7,466.11,2770
1958-05-30,            na,            na,            na,            na,            na
1958-05-29,460.44,463.85,459.91,462.7,2350
1958-05-28,460.68,462.85,458.97,460.44,2260
1958-05-27,461.06,462.53,457.92,460.68,2180
1958-05-26,461.03,463.47,459.39,461.06,2500
1958-05-23,460.24,463.32,459.21,461.03,2570
1958-05-22,458.5,463.2,457.1,460.24,2950
1958-05-21,459.83,461.62,456.83,458.5,2580
1958-05-20,455.98,460.74,455.3,459.83,2500
1958-05-19,457.1,458.06,454.16,455.98,1910
1958-05-16,457.86,459.47,455.57,457.1,2030
1958-05-15,455.45,459,453.84,457.86,2470
1958-05-14,459.86,460.79,454.57,455.45,3060
1958-05-13,460.74,462.03,457.62,459.86,2940
1958-05-12,462.56,463.7,459.41,460.74,2780
1958-05-09,462.5,465.14,460.44,462.56,2760
1958-05-08,462.88,464.35,460.38,462.5,2790
1958-05-07,463.67,465.17,461.12,462.88,2770
1958-05-06,461.12,465.32,460.09,463.67,3110
1958-05-05,459.56,462.38,457.39,461.12,2670
1958-05-02,457.01,460.56,455.66,459.56,2290
1958-05-01,455.86,460.21,454.95,457.01,2630
1958-04-30,451.78,457.39,451.19,455.86,2900
1958-04-29,454.42,454.42,449.78,451.78,2190
1958-04-28,454.92,458.33,452.66,454.51,2400
1958-04-25,453.42,457.1,451.13,454.92,3020
1958-04-24,450.11,455.51,449.34,453.42,2870
1958-04-23,449.55,451.87,445.88,450.11,2720
1958-04-22,450.72,452.34,448.37,449.55,2440
1958-04-21,449.31,452.49,448.34,450.72,2550
1958-04-18,445.09,450.75,445.03,449.31,2700
1958-04-17,444.35,446.14,442.35,445.09,2500
1958-04-16,447.58,447.85,442.53,444.35,2240
1958-04-15,443.76,448.96,442.62,447.58,2590
1958-04-14,441.24,444.88,440.06,443.76,2180
1958-04-11,441.06,442.65,438.83,441.24,2060
1958-04-10,441.88,442.94,438.77,441.06,2000
1958-04-09,442.59,445.2,440.97,441.88,2040
1958-04-08,440.09,444.79,439.59,442.59,2190
1958-04-07,440.5,441.97,437.25,440.09,2090
1958-04-04,            na,            na,            na,            na,            na
1958-04-03,441.21,442.97,437.98,440.5,2130
1958-04-02,445.47,447.29,440.06,441.21,2390
1958-04-01,446.76,447.82,443.29,445.47,2070
1958-03-31,448.61,450.05,445.56,446.76,2050
1958-03-28,448.64,450.17,446.64,448.61,1930
1958-03-27,449.7,451.81,447.02,448.64,2140
1958-03-26,450.96,451.46,447.61,449.7,1990
1958-03-25,453.75,454.31,449.52,450.96,2210
1958-03-24,452.49,455.36,450.25,453.75,2580
1958-03-21,449.46,453.57,447.79,452.49,2430
1958-03-20,449.96,452.57,447.76,449.46,2280
1958-03-19,447.38,452.37,446.91,449.96,2410
1958-03-18,448.23,448.84,443.41,447.38,2070
1958-03-17,453.04,453.25,447.08,448.23,2130
1958-03-14,454.1,454.75,450.52,453.04,2150
1958-03-13,454.6,456.8,451.87,454.1,2830
1958-03-12,455.92,456.83,452.72,454.6,2420
1958-03-11,451.9,457.27,450.58,455.92,2640
1958-03-10,451.49,453.45,448.96,451.9,1980
1958-03-07,450.96,452.81,448.58,451.49,2130
1958-03-06,446.58,452.43,446.05,450.96,2470
1958-03-05,445.06,448.14,442.56,446.58,2020
1958-03-04,443.38,447.11,443.03,445.06,2010
1958-03-03,439.92,444.56,439.24,443.38,1810
1958-02-28,437.8,441.15,436.66,439.92,1580
1958-02-27,440.42,441.18,436.13,437.8,1670
1958-02-26,437.42,442.24,437.42,440.42,1880
1958-02-25,437.19,438.13,434.04,436.89,1920
1958-02-24,439.62,440.8,436.16,437.19,1570
1958-02-21,439.74,441.42,437.33,439.62,1700
1958-02-20,443.06,445.53,438.89,439.74,2060
1958-02-19,442.71,446.47,441.44,443.06,2070
1958-02-18,442.27,444.32,439.89,442.71,1680
1958-02-17,444.44,445.47,441.03,442.27,1700
1958-02-14,440.24,445.76,439.54,444.44,2070
1958-02-13,441.21,445.29,439.27,440.24,1880
1958-02-12,442.35,443.29,438.13,441.21,2030
1958-02-11,445.94,447.61,440.97,442.35,2110
1958-02-10,448.52,448.52,443.68,445.94,1900
1958-02-07,453.07,453.07,446.73,448.76,2220
1958-02-06,454.89,455.3,450.14,453.13,2210
1958-02-05,458.39,458.39,453.34,454.89,2480
1958-02-04,453.98,459.77,451.63,458.65,2970
1958-02-03,450.02,455.1,449.52,453.98,2490
1958-01-31,449.72,451.46,446.7,450.02,2030
1958-01-30,451.16,453.63,448.46,449.72,2150
1958-01-29,448.67,452.51,447.02,451.16,2220
1958-01-28,448.46,450.22,445.41,448.67,2030
1958-01-27,450.66,451.4,446.61,448.46,2320
1958-01-24,447.93,452.28,446.32,450.66,2830
1958-01-23,445.7,449.02,444.18,447.93,1910
1958-01-22,446.64,449.58,444.67,445.7,2390
1958-01-21,447.29,449.17,445.11,446.64,2160
1958-01-20,444.12,449.43,444,447.29,2310
1958-01-17,445.23,445.67,440.62,444.12,2200
1958-01-16,445.2,453.25,444.18,445.23,3950
1958-01-15,441.8,446.26,440.36,445.2,2080
1958-01-14,439.71,444.88,439.36,441.8,2010
1958-01-13,438.68,441.27,434.37,439.71,1860
1958-01-10,443.09,443.09,436.83,438.68,2010
1958-01-09,446.61,448.4,442.27,443.24,2180
1958-01-08,447.79,449.61,443.97,446.61,2230
1958-01-07,442.56,448.23,440.18,447.79,2220
1958-01-06,444.56,447.87,441.62,442.56,2500
1958-01-03,439.27,446.08,438.6,444.56,2440
1958-01-02,435.69,441.39,435.45,439.27,1800
1958-01-01,            na,            na,            na,            na,            na
1957-12-31,432.43,438.54,432.43,435.69,5070
1957-12-30,432.9,434.04,428.35,431.78,3750
1957-12-27,434.16,437.39,431.52,432.9,2620
1957-12-26,429.58,436.13,429.58,434.16,2280
1957-12-25,            na,            na,            na,            na,            na
1957-12-24,428.08,432.22,426.67,429.11,2220
1957-12-23,427.2,430.4,423.86,428.08,2790
1957-12-20,431.26,434.13,425.94,427.2,2500
1957-12-19,426.18,432.9,424.62,431.26,2740
1957-12-18,425.65,431.93,424.15,426.18,2750
1957-12-17,433.22,433.22,424.85,425.65,2820
1957-12-16,440.3,440.3,432.05,433.4,2350
1957-12-13,438.48,443,437.27,440.48,2310
1957-12-12,439.36,441.94,436.31,438.48,2330
1957-12-11,439.24,441.53,435.87,439.36,2240
1957-12-10,443.03,443.03,436.34,439.24,2360
1957-12-09,447.2,447.49,441.21,443.76,2230
1957-12-06,449.55,450.69,445.29,447.2,2350
1957-12-05,448.87,451.81,446.52,449.55,2020
1957-12-04,446.55,451.55,446.03,448.87,2220
1957-12-03,446.91,448.99,444,446.55,2060
1957-12-02,449.87,452.16,444.18,446.91,2430
1957-11-29,446.03,452.49,445.76,449.87,2740
1957-11-28,            na,            na,            na,            na,            na
1957-11-27,439.51,448.02,439.51,446.03,3330
1957-11-26,444.38,448.49,434.43,435.34,3650
1957-11-25,442.68,446.11,439.01,444.38,2600
1957-11-22,439.8,445.64,437.74,442.68,2850
1957-11-21,434.51,443.21,434.51,439.8,2900
1957-11-20,431.73,435.22,427.32,433.37,2400
1957-11-19,434.96,435.84,427.23,431.73,2240
1957-11-18,439.35,439.48,432.49,434.96,2110
1957-11-15,434.5,442.82,434.5,439.35,3510
1957-11-14,430.07,434.94,426.89,427.94,2450
1957-11-13,429.75,432.61,426.51,430.07,2120
1957-11-12,434.94,435.96,428.7,429.75,2050
1957-11-11,434.12,437.16,432.37,434.94,1540
1957-11-08,438.65,438.65,432.11,434.12,2140
1957-11-07,435.82,440.49,432.14,438.91,2580
1957-11-06,434.04,440.6,434.01,435.82,2550
1957-11-05,            na,            na,            na,            na,            na
1957-11-04,434.71,435.2,425.46,434.04,2380
1957-11-01,438.76,438.76,431.5,434.71,2060
1957-10-31,440.28,446.06,439.03,441.04,2170
1957-10-30,435.76,441.74,435.38,440.28,2060
1957-10-29,432.14,439.61,431.59,435.76,1860
1957-10-28,435,435,429.37,432.14,1800
1957-10-25,436.4,436.95,428.9,435.15,2400
1957-10-24,437.13,443.38,434.15,436.4,4030
1957-10-23,425.46,438.59,425.46,437.13,4600
1957-10-22,423.06,426.48,416.15,419.79,5090
1957-10-21,433.83,434.36,421.2,423.06,4670
1957-10-18,436.87,439.7,432.69,433.83,2670
1957-10-17,442.24,442.24,433.86,436.87,3060
1957-10-16,447.9,450.09,442.97,443.93,2050
1957-10-15,443.78,450.93,443.61,447.9,2620
